,Name,Population,Sq Mi,X,Y,Zip Code,Date,Daily Cases
1825,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,7/25/20,4.0
1826,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,7/25/20,2.0
1827,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,7/25/20,0.0
1828,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,7/25/20,1.0
1829,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,7/25/20,0.0
1830,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,7/25/20,0.0
1831,West Side,26700,2.82,42.9166,-78.8919,14213,7/25/20,2.0
1832,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,7/25/20,0.0
1833,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,7/25/20,7.0
1834,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,7/25/20,2.0
1835,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,7/25/20,3.0
1836,Lackawana,18590,8.07,42.8155,-78.8112,14218,7/25/20,5.0
1837,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,7/25/20,1.0
1838,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,7/25/20,1.0
1839,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,7/25/20,3.0
1840,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,7/25/20,0.0
1841,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,7/25/20,1.0
1842,West Seneca,41070,20.19,42.83744,-78.7429,14224,7/25/20,1.0
1843,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,7/25/20,3.0
1844,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,7/25/20,3.0
1845,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,7/25/20,3.0
1846,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,7/25/20,2.0
1847,UB North Campus (Amherst),1670,0.97,,,14260,7/25/20,0.0
1848,Akron,9549,59.61,43.0414,-78.4963,14001,7/26/20,0.0
1849,Alden,12851,46.68,42.894667999999996,-78.4833,14004,7/26/20,0.0
1850,Angola,10113,28.86,42.6361,-79.02794,14006,7/26/20,0.0
1851,Basom,1923,41.17,43.0811,-78.4012,14013,7/26/20,0.0
1852,Boston,3060,23.54,42.6214,-78.7217,14025,7/26/20,0.0
1853,Bowmansville,910,0.79,42.9441,-78.6867,14026,7/26/20,0.0
1854,Chaffee,1867,20.9,42.5737,-78.507,14030,7/26/20,0.0
1855,Clarence,10145,20.83,42.993,-78.607,14031,7/26/20,0.0
1856,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,7/26/20,0.0
1857,Colden,2396,19.96,42.6521,-78.6869,14033,7/26/20,0.0
1858,Collins,1922,26.0,42.49089,-78.8573,14034,7/26/20,0.0
1859,Cowlesville,1081,17.91,42.8054,-78.4507,14037,7/26/20,0.0
1860,Depew,25714,9.15,42.89925,-78.70735,14043,7/26/20,0.0
1861,Derby,6463,12.32,42.69266,-78.9934,14047,7/26/20,0.0
1862,East Amherst,20690,16.19,43.0442,-78.695,14051,7/26/20,0.0
1863,East Aurora,17482,62.71,42.775,-78.5753,14052,7/26/20,0.0
1864,East Concord,1312,29.7,42.5468,-78.5954,14055,7/26/20,0.0
1865,Eden,7934,48.1,42.652283000000004,-78.89698,14057,7/26/20,0.0
1866,Elma,9381,26.72,42.8255,-78.62666,14059,7/26/20,0.0
1867,Getzville,8374,3.8,43.0269,-78.762,14068,7/26/20,0.0
1868,Glenwood,678,5.42,42.6057,-78.6191,14069,7/26/20,0.0
1869,Gowanda,7706,44.41,42.44377,-78.90769,14070,7/26/20,0.0
1870,Grand Island,20809,33.26,43.0119,-78.9559,14072,7/26/20,0.0
1871,Hamburg,43111,38.97,42.716,-78.82434,14075,7/26/20,0.0
1872,Holland,4460,50.61,42.6405,-78.5435,14080,7/26/20,0.0
1873,Irving,3204,40.63,42.4617,-79.027,14081,7/26/20,0.0
1874,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,7/26/20,0.0
1875,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,7/26/20,0.0
1876,Lawtons,1086,22.21,42.5386,-78.9061,14091,7/26/20,0.0
1877,Marilla,1244,4.86,42.8368,-78.5573,14102,7/26/20,0.0
1878,North Collins,3482,32.93,42.581,-78.8707,14111,7/26/20,0.0
1879,Orchard Park,30810,40.39,42.7429,-78.7569,14127,7/26/20,0.0
1880,Sardinia,139,2.42,42.5276,-78.5045,14134,7/26/20,0.0
1881,South Wales,2371,23.28,42.69757,-78.5433,14139,7/26/20,0.0
1882,Springville,7799,73.22,42.5329,-78.7157,14141,7/26/20,0.0
1883,Strykersville,1405,26.97,42.7296,-78.41938,14145,7/26/20,0.0
1884,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,7/26/20,0.0
1885,West Falls,2270,13.31,42.7087,-78.6647,14170,7/26/20,0.0
1886,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,7/26/20,0.0
1887,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,7/26/20,0.0
1888,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,7/26/20,0.0
1889,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,7/26/20,0.0
1890,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,7/26/20,0.0
1891,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,7/26/20,0.0
1892,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,7/26/20,0.0
1893,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,7/26/20,0.0
1894,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,7/26/20,0.0
1895,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,7/26/20,0.0
1896,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,7/26/20,0.0
1897,West Side,26700,2.82,42.9166,-78.8919,14213,7/26/20,0.0
1898,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,7/26/20,0.0
1899,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,7/26/20,0.0
1900,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,7/26/20,0.0
1901,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,7/26/20,0.0
1902,Lackawana,18590,8.07,42.8155,-78.8112,14218,7/26/20,0.0
1903,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,7/26/20,0.0
1904,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,7/26/20,0.0
1905,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,7/26/20,0.0
1906,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,7/26/20,0.0
1907,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,7/26/20,0.0
1908,West Seneca,41070,20.19,42.83744,-78.7429,14224,7/26/20,0.0
1909,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,7/26/20,0.0
1910,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,7/26/20,0.0
1911,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,7/26/20,0.0
1912,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,7/26/20,0.0
1913,UB North Campus (Amherst),1670,0.97,,,14260,7/26/20,0.0
1914,Akron,9549,59.61,43.0414,-78.4963,14001,7/27/20,0.0
1915,Alden,12851,46.68,42.894667999999996,-78.4833,14004,7/27/20,1.0
1916,Angola,10113,28.86,42.6361,-79.02794,14006,7/27/20,0.0
1917,Basom,1923,41.17,43.0811,-78.4012,14013,7/27/20,0.0
1918,Boston,3060,23.54,42.6214,-78.7217,14025,7/27/20,1.0
1919,Bowmansville,910,0.79,42.9441,-78.6867,14026,7/27/20,0.0
1920,Chaffee,1867,20.9,42.5737,-78.507,14030,7/27/20,0.0
1921,Clarence,10145,20.83,42.993,-78.607,14031,7/27/20,0.0
1922,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,7/27/20,0.0
1923,Colden,2396,19.96,42.6521,-78.6869,14033,7/27/20,0.0
1924,Collins,1922,26.0,42.49089,-78.8573,14034,7/27/20,0.0
1925,Cowlesville,1081,17.91,42.8054,-78.4507,14037,7/27/20,0.0
1926,Depew,25714,9.15,42.89925,-78.70735,14043,7/27/20,2.0
1927,Derby,6463,12.32,42.69266,-78.9934,14047,7/27/20,0.0
1928,East Amherst,20690,16.19,43.0442,-78.695,14051,7/27/20,3.0
1929,East Aurora,17482,62.71,42.775,-78.5753,14052,7/27/20,0.0
1930,East Concord,1312,29.7,42.5468,-78.5954,14055,7/27/20,0.0
1931,Eden,7934,48.1,42.652283000000004,-78.89698,14057,7/27/20,0.0
1932,Elma,9381,26.72,42.8255,-78.62666,14059,7/27/20,0.0
1933,Getzville,8374,3.8,43.0269,-78.762,14068,7/27/20,0.0
1934,Glenwood,678,5.42,42.6057,-78.6191,14069,7/27/20,0.0
1935,Gowanda,7706,44.41,42.44377,-78.90769,14070,7/27/20,0.0
1936,Grand Island,20809,33.26,43.0119,-78.9559,14072,7/27/20,2.0
1937,Hamburg,43111,38.97,42.716,-78.82434,14075,7/27/20,2.0
1938,Holland,4460,50.61,42.6405,-78.5435,14080,7/27/20,0.0
1939,Irving,3204,40.63,42.4617,-79.027,14081,7/27/20,0.0
1940,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,7/27/20,2.0
1941,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,7/27/20,2.0
1942,Lawtons,1086,22.21,42.5386,-78.9061,14091,7/27/20,0.0
1943,Marilla,1244,4.86,42.8368,-78.5573,14102,7/27/20,0.0
1944,North Collins,3482,32.93,42.581,-78.8707,14111,7/27/20,0.0
1945,Orchard Park,30810,40.39,42.7429,-78.7569,14127,7/27/20,2.0
1946,Sardinia,139,2.42,42.5276,-78.5045,14134,7/27/20,0.0
1947,South Wales,2371,23.28,42.69757,-78.5433,14139,7/27/20,0.0
1948,Springville,7799,73.22,42.5329,-78.7157,14141,7/27/20,0.0
1949,Strykersville,1405,26.97,42.7296,-78.41938,14145,7/27/20,0.0
1950,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,7/27/20,2.0
1951,West Falls,2270,13.31,42.7087,-78.6647,14170,7/27/20,0.0
1952,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,7/27/20,6.0
1953,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,7/27/20,0.0
1954,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,7/27/20,0.0
1955,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,7/27/20,5.0
1956,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,7/27/20,2.0
1957,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,7/27/20,7.0
1958,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,7/27/20,2.0
1959,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,7/27/20,2.0
1960,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,7/27/20,2.0
1961,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,7/27/20,8.0
1962,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,7/27/20,1.0
1963,West Side,26700,2.82,42.9166,-78.8919,14213,7/27/20,7.0
1964,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,7/27/20,2.0
1965,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,7/27/20,7.0
1966,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,7/27/20,3.0
1967,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,7/27/20,0.0
1968,Lackawana,18590,8.07,42.8155,-78.8112,14218,7/27/20,0.0
1969,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,7/27/20,0.0
1970,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,7/27/20,4.0
1971,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,7/27/20,4.0
1972,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,7/27/20,4.0
1973,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,7/27/20,0.0
1974,West Seneca,41070,20.19,42.83744,-78.7429,14224,7/27/20,1.0
1975,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,7/27/20,2.0
1976,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,7/27/20,2.0
1977,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,7/27/20,0.0
1978,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,7/27/20,5.0
1979,UB North Campus (Amherst),1670,0.97,,,14260,7/27/20,0.0
1980,Akron,9549,59.61,43.0414,-78.4963,14001,7/28/20,0.0
1981,Alden,12851,46.68,42.894667999999996,-78.4833,14004,7/28/20,0.0
1982,Angola,10113,28.86,42.6361,-79.02794,14006,7/28/20,0.0
1983,Basom,1923,41.17,43.0811,-78.4012,14013,7/28/20,0.0
1984,Boston,3060,23.54,42.6214,-78.7217,14025,7/28/20,0.0
1985,Bowmansville,910,0.79,42.9441,-78.6867,14026,7/28/20,0.0
1986,Chaffee,1867,20.9,42.5737,-78.507,14030,7/28/20,0.0
1987,Clarence,10145,20.83,42.993,-78.607,14031,7/28/20,0.0
1988,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,7/28/20,0.0
1989,Colden,2396,19.96,42.6521,-78.6869,14033,7/28/20,0.0
1990,Collins,1922,26.0,42.49089,-78.8573,14034,7/28/20,0.0
1991,Cowlesville,1081,17.91,42.8054,-78.4507,14037,7/28/20,0.0
1992,Depew,25714,9.15,42.89925,-78.70735,14043,7/28/20,0.0
1993,Derby,6463,12.32,42.69266,-78.9934,14047,7/28/20,0.0
1994,East Amherst,20690,16.19,43.0442,-78.695,14051,7/28/20,0.0
1995,East Aurora,17482,62.71,42.775,-78.5753,14052,7/28/20,0.0
1996,East Concord,1312,29.7,42.5468,-78.5954,14055,7/28/20,0.0
1997,Eden,7934,48.1,42.652283000000004,-78.89698,14057,7/28/20,0.0
1998,Elma,9381,26.72,42.8255,-78.62666,14059,7/28/20,0.0
1999,Getzville,8374,3.8,43.0269,-78.762,14068,7/28/20,0.0
2000,Glenwood,678,5.42,42.6057,-78.6191,14069,7/28/20,0.0
2001,Gowanda,7706,44.41,42.44377,-78.90769,14070,7/28/20,0.0
2002,Grand Island,20809,33.26,43.0119,-78.9559,14072,7/28/20,0.0
2003,Hamburg,43111,38.97,42.716,-78.82434,14075,7/28/20,0.0
2004,Holland,4460,50.61,42.6405,-78.5435,14080,7/28/20,0.0
2005,Irving,3204,40.63,42.4617,-79.027,14081,7/28/20,0.0
2006,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,7/28/20,0.0
2007,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,7/28/20,0.0
2008,Lawtons,1086,22.21,42.5386,-78.9061,14091,7/28/20,0.0
2009,Marilla,1244,4.86,42.8368,-78.5573,14102,7/28/20,0.0
2010,North Collins,3482,32.93,42.581,-78.8707,14111,7/28/20,0.0
2011,Orchard Park,30810,40.39,42.7429,-78.7569,14127,7/28/20,0.0
2012,Sardinia,139,2.42,42.5276,-78.5045,14134,7/28/20,0.0
2013,South Wales,2371,23.28,42.69757,-78.5433,14139,7/28/20,0.0
2014,Springville,7799,73.22,42.5329,-78.7157,14141,7/28/20,0.0
2015,Strykersville,1405,26.97,42.7296,-78.41938,14145,7/28/20,0.0
2016,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,7/28/20,0.0
2017,West Falls,2270,13.31,42.7087,-78.6647,14170,7/28/20,0.0
2018,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,7/28/20,0.0
2019,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,7/28/20,0.0
2020,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,7/28/20,0.0
2021,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,7/28/20,0.0
2022,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,7/28/20,0.0
2023,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,7/28/20,0.0
2024,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,7/28/20,0.0
2025,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,7/28/20,0.0
2026,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,7/28/20,0.0
2027,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,7/28/20,0.0
2028,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,7/28/20,0.0
2029,West Side,26700,2.82,42.9166,-78.8919,14213,7/28/20,0.0
2030,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,7/28/20,0.0
2031,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,7/28/20,0.0
2032,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,7/28/20,0.0
2033,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,7/28/20,0.0
2034,Lackawana,18590,8.07,42.8155,-78.8112,14218,7/28/20,0.0
2035,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,7/28/20,0.0
2036,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,7/28/20,0.0
2037,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,7/28/20,0.0
2038,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,7/28/20,0.0
2039,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,7/28/20,0.0
2040,West Seneca,41070,20.19,42.83744,-78.7429,14224,7/28/20,0.0
2041,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,7/28/20,0.0
2042,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,7/28/20,0.0
2043,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,7/28/20,0.0
2044,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,7/28/20,0.0
2045,UB North Campus (Amherst),1670,0.97,,,14260,7/28/20,0.0
2046,Akron,9549,59.61,43.0414,-78.4963,14001,7/29/20,0.0
2047,Alden,12851,46.68,42.894667999999996,-78.4833,14004,7/29/20,0.0
2048,Angola,10113,28.86,42.6361,-79.02794,14006,7/29/20,0.0
2049,Basom,1923,41.17,43.0811,-78.4012,14013,7/29/20,0.0
2050,Boston,3060,23.54,42.6214,-78.7217,14025,7/29/20,0.0
2051,Bowmansville,910,0.79,42.9441,-78.6867,14026,7/29/20,0.0
2052,Chaffee,1867,20.9,42.5737,-78.507,14030,7/29/20,0.0
2053,Clarence,10145,20.83,42.993,-78.607,14031,7/29/20,0.0
2054,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,7/29/20,0.0
2055,Colden,2396,19.96,42.6521,-78.6869,14033,7/29/20,0.0
2056,Collins,1922,26.0,42.49089,-78.8573,14034,7/29/20,0.0
2057,Cowlesville,1081,17.91,42.8054,-78.4507,14037,7/29/20,0.0
2058,Depew,25714,9.15,42.89925,-78.70735,14043,7/29/20,0.0
2059,Derby,6463,12.32,42.69266,-78.9934,14047,7/29/20,0.0
2060,East Amherst,20690,16.19,43.0442,-78.695,14051,7/29/20,1.0
2061,East Aurora,17482,62.71,42.775,-78.5753,14052,7/29/20,0.0
2062,East Concord,1312,29.7,42.5468,-78.5954,14055,7/29/20,0.0
2063,Eden,7934,48.1,42.652283000000004,-78.89698,14057,7/29/20,0.0
2064,Elma,9381,26.72,42.8255,-78.62666,14059,7/29/20,0.0
2065,Getzville,8374,3.8,43.0269,-78.762,14068,7/29/20,1.0
2066,Glenwood,678,5.42,42.6057,-78.6191,14069,7/29/20,0.0
2067,Gowanda,7706,44.41,42.44377,-78.90769,14070,7/29/20,1.0
2068,Grand Island,20809,33.26,43.0119,-78.9559,14072,7/29/20,3.0
2069,Hamburg,43111,38.97,42.716,-78.82434,14075,7/29/20,1.0
2070,Holland,4460,50.61,42.6405,-78.5435,14080,7/29/20,0.0
2071,Irving,3204,40.63,42.4617,-79.027,14081,7/29/20,0.0
2072,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,7/29/20,0.0
2073,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,7/29/20,1.0
2074,Lawtons,1086,22.21,42.5386,-78.9061,14091,7/29/20,0.0
2075,Marilla,1244,4.86,42.8368,-78.5573,14102,7/29/20,0.0
2076,North Collins,3482,32.93,42.581,-78.8707,14111,7/29/20,1.0
2077,Orchard Park,30810,40.39,42.7429,-78.7569,14127,7/29/20,2.0
2078,Sardinia,139,2.42,42.5276,-78.5045,14134,7/29/20,0.0
2079,South Wales,2371,23.28,42.69757,-78.5433,14139,7/29/20,0.0
2080,Springville,7799,73.22,42.5329,-78.7157,14141,7/29/20,1.0
2081,Strykersville,1405,26.97,42.7296,-78.41938,14145,7/29/20,0.0
2082,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,7/29/20,0.0
2083,West Falls,2270,13.31,42.7087,-78.6647,14170,7/29/20,0.0
2084,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,7/29/20,1.0
2085,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,7/29/20,1.0
2086,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,7/29/20,0.0
2087,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,7/29/20,0.0
2088,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,7/29/20,7.0
2089,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,7/29/20,5.0
2090,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,7/29/20,2.0
2091,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,7/29/20,0.0
2092,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,7/29/20,0.0
2093,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,7/29/20,1.0
2094,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,7/29/20,0.0
2095,West Side,26700,2.82,42.9166,-78.8919,14213,7/29/20,0.0
2096,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,7/29/20,4.0
2097,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,7/29/20,2.0
2098,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,7/29/20,1.0
2099,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,7/29/20,1.0
2100,Lackawana,18590,8.07,42.8155,-78.8112,14218,7/29/20,1.0
2101,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,7/29/20,2.0
2102,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,7/29/20,4.0
2103,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,7/29/20,6.0
2104,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,7/29/20,0.0
2105,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,7/29/20,0.0
2106,West Seneca,41070,20.19,42.83744,-78.7429,14224,7/29/20,0.0
2107,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,7/29/20,1.0
2108,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,7/29/20,3.0
2109,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,7/29/20,2.0
2110,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,7/29/20,2.0
2111,UB North Campus (Amherst),1670,0.97,,,14260,7/29/20,0.0
2112,Akron,9549,59.61,43.0414,-78.4963,14001,7/30/20,0.0
2113,Alden,12851,46.68,42.894667999999996,-78.4833,14004,7/30/20,0.0
2114,Angola,10113,28.86,42.6361,-79.02794,14006,7/30/20,0.0
2115,Basom,1923,41.17,43.0811,-78.4012,14013,7/30/20,0.0
2116,Boston,3060,23.54,42.6214,-78.7217,14025,7/30/20,0.0
2117,Bowmansville,910,0.79,42.9441,-78.6867,14026,7/30/20,0.0
2118,Chaffee,1867,20.9,42.5737,-78.507,14030,7/30/20,0.0
2119,Clarence,10145,20.83,42.993,-78.607,14031,7/30/20,0.0
2120,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,7/30/20,0.0
2121,Colden,2396,19.96,42.6521,-78.6869,14033,7/30/20,0.0
2122,Collins,1922,26.0,42.49089,-78.8573,14034,7/30/20,0.0
2123,Cowlesville,1081,17.91,42.8054,-78.4507,14037,7/30/20,0.0
2124,Depew,25714,9.15,42.89925,-78.70735,14043,7/30/20,0.0
2125,Derby,6463,12.32,42.69266,-78.9934,14047,7/30/20,0.0
2126,East Amherst,20690,16.19,43.0442,-78.695,14051,7/30/20,0.0
2127,East Aurora,17482,62.71,42.775,-78.5753,14052,7/30/20,0.0
2128,East Concord,1312,29.7,42.5468,-78.5954,14055,7/30/20,0.0
2129,Eden,7934,48.1,42.652283000000004,-78.89698,14057,7/30/20,0.0
2130,Elma,9381,26.72,42.8255,-78.62666,14059,7/30/20,0.0
2131,Getzville,8374,3.8,43.0269,-78.762,14068,7/30/20,0.0
2132,Glenwood,678,5.42,42.6057,-78.6191,14069,7/30/20,0.0
2133,Gowanda,7706,44.41,42.44377,-78.90769,14070,7/30/20,0.0
2134,Grand Island,20809,33.26,43.0119,-78.9559,14072,7/30/20,0.0
2135,Hamburg,43111,38.97,42.716,-78.82434,14075,7/30/20,0.0
2136,Holland,4460,50.61,42.6405,-78.5435,14080,7/30/20,0.0
2137,Irving,3204,40.63,42.4617,-79.027,14081,7/30/20,0.0
2138,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,7/30/20,0.0
2139,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,7/30/20,0.0
2140,Lawtons,1086,22.21,42.5386,-78.9061,14091,7/30/20,0.0
2141,Marilla,1244,4.86,42.8368,-78.5573,14102,7/30/20,0.0
2142,North Collins,3482,32.93,42.581,-78.8707,14111,7/30/20,0.0
2143,Orchard Park,30810,40.39,42.7429,-78.7569,14127,7/30/20,0.0
2144,Sardinia,139,2.42,42.5276,-78.5045,14134,7/30/20,0.0
2145,South Wales,2371,23.28,42.69757,-78.5433,14139,7/30/20,0.0
2146,Springville,7799,73.22,42.5329,-78.7157,14141,7/30/20,0.0
2147,Strykersville,1405,26.97,42.7296,-78.41938,14145,7/30/20,0.0
2148,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,7/30/20,0.0
